Geneid	BG2_RPMI_DMSO_A	BG2_RPMI_VORI_A	BG2_RPMI_FLUC_A	BG2_RPMI_DMSO_B	BG2_RPMI_VORI_B	BG2_RPMI_FLUC_B	BG2_RPMI_DMSO_C	BG2_RPMI_VORI_C	BG2_RPMI_FLUC_C
GWK60_I04191	74.13621499050642	158.38397221577532	164.58560785450052	105.92913758630074	149.2343361813784	187.34599884155978	97.35442862491941	189.52703961295973	184.75022787344184
GWK60_I04213	21.07489889200801	21.20373478522109	23.40162108607097	20.472510571781353	19.312832216412215	15.350510147166911	21.92880954268137	15.191098594931889	16.112513185324246
GWK60_I04235	147.38313418047935	316.6564761996189	348.8279453721153	152.45185731235185	292.90042161568863	322.1862754751964	140.09607775900065	360.1254881195361	295.6596744619928
GWK60_I04257	60.90970443336541	62.05064910862013	71.53216654736211	55.99695140278491	58.420991444650056	49.01696990174889	53.16201855417221	62.452294223608874	52.19268074755339
GWK60_I04279	32.83336558795086	32.536338364939134	34.71530150310461	38.32114603574421	37.33466484509668	31.049895524951253	33.911536894566424	30.864454288115585	38.84796123823577
GWK60_I04301	7.608419626786549	9.474799714190498	9.670352535229869	9.144283309882384	8.606663918185053	10.204600495559822	9.24860097124539	7.716113572028896	8.204531253876764
GWK60_I04323	568.8105329888512	804.2061373095653	906.5797489481674	583.1758824963995	854.8242926740403	1165.6793643004874	613.1417904828353	1159.2254999227787	1116.0139500755263
GWK60_I04345	41.66986036785509	72.31811180543572	82.43501499394482	54.31578591454193	67.92744295428172	63.40807316471787	56.32858329093345	68.35994367719348	75.02697857460801
GWK60_I04367	105.6285789744782	117.56182861058329	119.66271200865326	112.15102107549907	111.3389341416121	123.41461283091579	104.10604683017245	154.44283571514086	136.11613899503982
GWK60_I04389	26.170704987128502	25.81108837172941	26.040426434736638	23.53631683540174	31.909858496664885	33.75367856223634	27.7737021625182	27.006397502101134	34.103172079367276
GWK60_I04433	1.2563067658330294	1.7463356335958957	1.137688533556455	1.5240472183137308	1.0041107904549227	0.959406884197932	1.4089120634928871	2.531849765821981	2.2735448052911518
GWK60_I04455	122.49696757189922	251.3980190831879	256.469758168817	145.49151795448603	265.60686467514114	259.21429634875034	147.48937868624057	249.20635552162074	309.3997930678828
GWK60_I04477	22.853490493075	31.681748586796463	29.453492035406004	25.798819922382943	40.25571441732917	34.27699140816247	23.644613342776672	45.332167235669765	30.54458021021591
GWK60_I04499	27.76579110554572	62.78138529572764	63.31552713834327	30.700909944175564	66.40171616878528	48.668094671131456	36.631713650815065	53.168845082261605	63.26385545157987
GWK60_I04543	23.361659521951278	37.10653587413691	36.27962323674473	29.616793881663735	30.56669730943297	50.15081440125553	31.79119398713158	49.43135257081011	52.88462916655505
GWK60_I04565	91.86566777574558	67.98323611920478	69.6360189914347	89.63597299463746	69.25756374163761	79.02023973484785	77.1135236335513	81.13975678086635	70.67758851231189
GWK60_I04587	16.331987955829383	25.89778588545403	25.550588316122052	16.51313016956424	23.498800576620404	19.79866933753914	16.23736279114575	33.637432603063466	32.62042546722087
GWK60_I04609	39.86303715407276	60.26715739771368	49.28403522448033	50.51352378225406	62.94601020163522	55.1222864375539	46.731241709912595	64.1401940674902	64.74660206372627
GWK60_I04631	24.829703383149425	34.20836184391393	39.18704948916679	28.76835522404578	35.443806863071174	31.311551947914328	32.43287670911844	32.43178985743395	29.358382920498784
