"","gene","baseMean","log2FC","stderror","padj","gene_id_cbs138"
"238","GWK60_M06303",2006.57529013528,1.05094318089147,0.136296082228778,1.38716159724633e-13,"CAGL0M06347g"
"239","GWK60_M06391",31.1564994004752,1.21859746592251,0.481590316776148,0.0228580243873468,"CAGL0M06435g"
"240","GWK60_M06919",560.345136575116,1.29023420566806,0.51237473128299,0.0235409319751627,"CAGL0M06963g"
"241","GWK60_M07183",2853.99301855166,1.04545075466776,0.121663182461115,1.30057122256241e-16,"CAGL0M07205g"
"242","GWK60_M07381",2149.43681638022,2.29415769784486,0.132433873970696,1.09996998347661e-64,"CAGL0M07403g"
"243","GWK60_M07601",13319.1442297032,1.15656444556923,0.16904387298519,6.16445224565638e-11,"CAGL0M07612g"
"244","GWK60_M07623",1382.32651375837,2.00355322645179,0.477130634062234,9.1049066621443e-05,"CAGL0M07634g"
"245","GWK60_M07645",51028.8742233138,1.60670705993176,0.140619872568208,1.98165590196267e-28,"CAGL0M07656g"
"246","GWK60_M08151",18304.8950626321,1.17179977855595,0.143998017227467,5.19732783628029e-15,"CAGL0M08206g"
"247","GWK60_M08679",6141.74665992052,1.05648618654431,0.134949264395213,5.63391206920463e-14,"CAGL0M08734g"
"248","GWK60_M08965",836.61671543816,1.06298304015228,0.174405779845789,6.88127541281354e-09,"CAGL0M09020g"
"249","GWK60_M09427",369.485993220842,1.27056157396487,0.268665073932067,9.1047634773557e-06,"CAGL0M09493g"
"250","GWK60_M10373",563.623419304539,1.21332572982323,0.197276657598879,4.9339515233055e-09,"CAGL0M10395g"
"251","GWK60_M10417",7750.6663400845,1.00696272413349,0.110667544820148,1.81452528505053e-18,"CAGL0M10439g"
"252","GWK60_M10923",12.5250506607847,5.34371769094812,1.2454314649758,6.20784047426428e-05,"CAGL0M11044g"
"253","GWK60_M11363",398.718818633358,1.85528777182158,0.222777277724353,1.12849897232057e-15,"CAGL0M11440g"
"254","GWK60_M11385",5049.86205231474,1.10853213984124,0.109336097046427,1.14470511509084e-22,"CAGL0M11462g"
"255","GWK60_M12045",8.69751589262097,2.49804485888719,1.06953383661415,0.0368655347381802,"CAGL0M12100g"
"256","GWK60_M12265",9465.44916567259,1.24463164550103,0.111190578683784,2.29186386872426e-27,"CAGL0M12320g"
"257","GWK60_M12463",9253.97260423486,1.73604286890763,0.160390681769783,1.1674124104234e-25,"CAGL0M12551g"
"258","GWK60_M13717",6308.13613857464,1.00477039755527,0.0969907884847927,1.26405958980865e-23,"CAGL0M13783g"
