"","gene","baseMean.x","log2FC.x","stderror.x","padj.x","gene_id_bg2","gene.y","baseMean.y","log2FC.y","stderror.y","padj.y"
"137","CAGL0L05434g",1891.16655473467,1.66123045977792,0.204978508076288,1.84251511830119e-14,"GWK60_L09801","GWK60_L09801",22388.3283428427,1.10678176121688,0.153793553932439,5.54452051460507e-12
"138","CAGL0L05720g",1420.69399612203,1.94453199799624,0.216189143157474,1.43016372882682e-17,"GWK60_L09493","GWK60_L09493",3463.87695000544,1.61146799755705,0.147283136654328,3.2723187827176e-26
"139","CAGL0L05984g",194.125753440471,2.88583946120847,0.306873809435122,4.17407404522784e-19,"GWK60_L09251","GWK60_L09251",22.851221847611,2.02550273267221,0.602492027431114,0.00201287290851058
"140","CAGL0L06094g",3585.48136586325,3.30668958114374,0.174380998494254,8.72488501032023e-77,"GWK60_L09141","GWK60_L09141",4223.60449753631,4.07465331040457,0.157447178560612,2.96596670036414e-144
"141","CAGL0L06292g",2203.55479060258,1.34276037971325,0.201141660622315,4.16146118732725e-10,"GWK60_L08943","GWK60_L08943",4188.19989561625,1.09955236338653,0.128408674032663,1.65518538315026e-16
"142","CAGL0L06776g",1633.2615503698,3.15316671108645,0.210415054169507,5.71863152113187e-48,"GWK60_L08437","GWK60_L08437",1375.91935077288,1.81525024322891,0.162737218800851,3.45973165124122e-27
"143","CAGL0L08426g",519.452266810063,2.39942974203177,0.288127371656186,3.22452035309049e-15,"GWK60_L06721","GWK60_L06721",1823.35393636708,1.23783440507295,0.125507019219449,1.68213200594963e-21
"144","CAGL0L09251g",7091.56400988991,1.42534228766839,0.232957638090513,1.27469605541359e-08,"GWK60_L13255","GWK60_L13255",7871.95336036591,1.31785698704851,0.148854753606464,1.50234808149628e-17
"145","CAGL0L09999g",2213.88181997437,1.2286306888542,0.228741616110499,7.60021487013642e-07,"GWK60_L13981","GWK60_L13981",4653.38763561787,1.07175084263892,0.172925594865824,3.68719635937217e-09
"146","CAGL0L10714g",18468.8311947227,2.41873584344792,0.214100804404845,1.99497583051057e-27,"GWK60_L14685","GWK60_L14685",21405.4843450486,1.87297936378463,0.136793520375759,1.79728557675983e-40
"147","CAGL0L11902g",1021.45280762962,1.6015018827122,0.185923014942822,3.33814550025246e-16,"GWK60_L15873","GWK60_L15873",1021.83087380031,1.25955710854114,0.195877211759438,8.76823572770814e-10
"148","CAGL0L12012g",1240.28055123258,1.21560487941704,0.321487889986877,0.000738523296190429,"GWK60_L15983","GWK60_L15983",1659.07290300197,1.12768897151436,0.146928146521351,1.81360882518236e-13
"149","CAGL0L12562g",894.218660846852,1.3278275074989,0.192963323953709,1.13570395297005e-10,"GWK60_L16489","GWK60_L16489",1493.1216435044,1.11311677350682,0.161603289523585,4.55049764530456e-11
"150","CAGL0M01760g",14522.336543935,3.08001543260013,0.242289633953874,1.40838817800112e-34,"GWK60_M01661","GWK60_M01661",12500.2810561014,2.18793628830302,0.169667425157476,5.9508455329086e-36
"151","CAGL0M03839g",15069.5659364192,3.27801931241641,0.207536987342696,2.41360111540952e-53,"GWK60_M03751","GWK60_M03751",16128.1538419555,2.42598738889107,0.104296087876201,9.69848011152469e-117
"152","CAGL0M04125g",2668.10755940442,2.32407058746829,0.199914678012217,5.4792486079543e-29,"GWK60_M04037","GWK60_M04037",4162.22017797026,1.41705910689852,0.140494250845895,1.91178897185014e-22
"153","CAGL0M04191g",20233.5249034279,2.11330566990342,0.185285948871364,6.32797252967724e-28,"GWK60_M04103","GWK60_M04103",27450.4325660712,1.76138446282901,0.138707639802787,6.43497556727354e-35
"154","CAGL0M04763g",3791.21278540641,1.18493418456078,0.282851908454536,0.000159764899679859,"GWK60_M04697","GWK60_M04697",8568.79723270562,1.05823223824805,0.144616810251241,2.37409047948826e-12
"155","CAGL0M06347g",1644.2194571749,2.35938420223316,0.187834522032995,9.11762472510665e-34,"GWK60_M06303","GWK60_M06303",2006.57529013528,1.05094318044936,0.136296102087542,1.3871738451501e-13
"156","CAGL0M06435g",32.4104390949516,2.8243238018616,0.730859774780426,0.000552541776579329,"GWK60_M06391","GWK60_M06391",31.1564994004752,1.21859747072833,0.481590204479632,0.0228580472541762
"157","CAGL0M06963g",381.020242950751,1.85088670046946,0.275287878277055,3.07393881719709e-10,"GWK60_M06919","GWK60_M06919",560.345136575116,1.29023420566806,0.51237473128299,0.0235409319751628
"158","CAGL0M07403g",1642.22418429311,2.46268371638307,0.203065822461831,1.64341453064855e-31,"GWK60_M07381","GWK60_M07381",2149.43681638022,2.29415769812495,0.132433894712975,1.10002181493281e-64
"159","CAGL0M07612g",13253.8765042154,2.28949637307622,0.294664864295992,2.32795416247209e-13,"GWK60_M07601","GWK60_M07601",13319.1442297032,1.15656444530445,0.169043901790435,6.16450249379423e-11
"160","CAGL0M07634g",2345.97958093074,2.34112894187987,0.312209905687481,1.65624272726548e-12,"GWK60_M07623","GWK60_M07623",1382.32651375837,2.00355322645179,0.477130634062234,9.10490666214437e-05
"161","CAGL0M07656g",39823.6842042233,1.67674212110756,0.185772577149144,1.11647739666436e-17,"GWK60_M07645","GWK60_M07645",51028.8742233138,1.60670706002086,0.140619901535397,1.98170958312927e-28
"162","CAGL0M08206g",10878.4080769031,1.61915919099395,0.15690247651847,6.25818874420208e-23,"GWK60_M08151","GWK60_M08151",18304.8950626321,1.17179977873035,0.143998045508579,5.19739637165156e-15
"163","CAGL0M09020g",598.309524093503,1.45882139156552,0.279775357583158,1.66463207599334e-06,"GWK60_M08965","GWK60_M08965",836.61671543816,1.06298303894415,0.174405789543861,6.88129028943904e-09
"164","CAGL0M10395g",576.778054561892,1.02753513777792,0.198516406076771,1.99716912670568e-06,"GWK60_M10373","GWK60_M10373",563.623419304539,1.21332573010286,0.197276660345994,4.93395414364632e-09
"165","CAGL0M11440g",220.445693277956,1.45798153214572,0.343684350570271,0.00012913406185069,"GWK60_M11363","GWK60_M11363",398.718818633358,1.85528777118709,0.22277727323029,1.12851596641466e-15
"166","CAGL0M11462g",5048.41948602652,1.58319584233789,0.177750377044301,3.02105163797795e-17,"GWK60_M11385","GWK60_M11385",5049.86205231474,1.10853213904332,0.10933612329393,1.14473371862765e-22
"167","CAGL0M12320g",7455.12534490194,1.86022264898151,0.160588829987339,8.59851202046063e-29,"GWK60_M12265","GWK60_M12265",9465.44916567259,1.244631645436,0.111190606711726,2.2919368403453e-27
"168","CAGL0M12551g",1465.58232106141,2.45830562844581,0.220395932150468,9.59362957859786e-27,"GWK60_M12463","GWK60_M12463",9253.97260423486,1.73604286867408,0.160390709309939,1.16743611049493e-25
"169","CAGL0M13783g",3775.55052989956,1.06745335706442,0.181115922415211,4.57179714974161e-08,"GWK60_M13717","GWK60_M13717",6308.13613857464,1.00477039731174,0.0969908169651718,1.26409982232021e-23
