"","gene","baseMean","log2FC","stderror","padj","gene_id_bg2"
"101","CAGL0G03245g",6450.28857830251,1.1431178916163,0.190225319589566,2.38578686566819e-08,"GWK60_G03113"
"102","CAGL0G03883g",1237.5475203576,1.18929786995354,0.233846172414647,3.07978265410594e-06,"GWK60_G03729"
"103","CAGL0G04499g",1925.16361408418,2.47276712899129,0.332781821715976,2.66196686125324e-12,"GWK60_G04279"
"104","CAGL0G05269g",849.257147337104,1.41745314870247,0.360849553969065,0.00043825326689346,"GWK60_G05049"
"105","CAGL0G05335g",1317.81425533205,1.00753193340944,0.248531751756342,0.000274039856502087,"GWK60_G05137"
"106","CAGL0G05544g",1198.19258828291,2.05540099653154,0.301437548589807,1.69121468182839e-10,"GWK60_G05357"
"107","CAGL0G05720g",235.522707382129,1.15979602811173,0.233446591862671,5.45792413111706e-06,"GWK60_G05533"
"108","CAGL0G06006g",5198.15494832153,1.48803401973881,0.175534298617518,9.95755859567065e-16,"GWK60_G05819"
"109","CAGL0G06094g",2463.5972024711,1.01471935493368,0.201848521467018,4.10596883454376e-06,"GWK60_G05907"
"110","CAGL0G06358g",6655.75831174261,1.13026084360633,0.162691047948866,7.33924405208955e-11,"GWK60_G06149"
"111","CAGL0G06622g",981.692442618726,1.15526772314633,0.202977840495654,1.40009895323763e-07,"GWK60_G06369"
"112","CAGL0G06798g",203.833954923651,1.23354168803816,0.478386792605954,0.02678510149037,"GWK60_G06523"
"113","CAGL0G06842g",13253.9231842623,1.0859340662316,0.253754948902571,0.000110701378228864,"GWK60_G06567"
"114","CAGL0G07601g",6918.76006834015,1.41432638436974,0.182784488740131,2.96419052238332e-13,"GWK60_G07315"
"115","CAGL0G07689g",9989.349697354,1.83172474849775,0.189163254337098,3.1740042390959e-20,"GWK60_G07403"
"116","CAGL0G08338g",2439.71273244953,1.42318980954947,0.177139813927157,3.14158482142656e-14,"GWK60_G08085"
"117","CAGL0G09020g",1301.67356345043,1.1666221505038,0.229797394247326,3.21961334099484e-06,"GWK60_G08701"
"118","CAGL0G09064g",1503.50930126761,2.42376898783176,0.240654168926359,7.38676932926132e-22,"GWK60_G08745"
"119","CAGL0G09449g",9703.3064665061,1.80922335599694,0.174556818452788,4.08450268214726e-23,"GWK60_G09163"
"120","CAGL0H00737g",6616.50398294865,1.25258649421059,0.188019743639185,4.52274817127089e-10,"GWK60_H00539"
"121","CAGL0H00759g",100.860145863361,1.07392744231901,0.365476246336556,0.0105856365700768,"GWK60_H00561"
"122","CAGL0H01309g",2876.8207950935,1.00642653091611,0.232667056126678,9.19650359071205e-05,"GWK60_H01089"
"123","CAGL0H02101g",977.584601042886,2.24001910745552,0.377697857412082,3.71892360033547e-08,"GWK60_H01881"
"124","CAGL0H02387g",2630.11616675834,1.2824248411112,0.228932943187706,2.26497398599264e-07,"GWK60_H02167"
"125","CAGL0H02541g",485.207353901544,1.0826126263596,0.233457950163609,2.47498306979801e-05,"GWK60_H02343"
"126","CAGL0H02563g",324.626614973269,2.0798233185297,0.249331258581506,2.91173605176232e-15,"GWK60_H02365"
"127","CAGL0H02893g",1533.26606330446,1.07586449114024,0.209797376234453,2.51297734770394e-06,"GWK60_H02695"
"128","CAGL0H03289g",2367.80891330931,1.1463029268602,0.206130552521568,2.83798653415515e-07,"GWK60_H03091"
"129","CAGL0H03311g",243.699099407682,1.37299559145734,0.258616972753745,1.03921935029898e-06,"GWK60_H03113"
"130","CAGL0H04653g",14154.4919181869,1.34806611909383,0.195171512923733,9.59901496879669e-11,"GWK60_H04543"
"131","CAGL0H04939g",496.358018768823,1.32882697139522,0.39267390286876,0.00289520110791297,"GWK60_H04851"
"132","CAGL0H05005g",3832.80304178585,1.22722483620432,0.165929829319977,3.36044491026402e-12,"GWK60_H04917"
"133","CAGL0H05621g",3059.4388490833,1.3907894267337,0.17318212531364,3.21068045961343e-14,"GWK60_H05533"
"134","CAGL0H05841g",1095.47150979391,1.06962642716122,0.179981268477131,3.47654650668136e-08,"GWK60_H05775"
"135","CAGL0H06545g",400.732399687341,1.46978967333097,0.294035122096396,4.69846699912006e-06,"GWK60_H06457"
"136","CAGL0H06633g",216.18597294401,1.79082415452541,0.398896853782512,4.60668764628048e-05,"GWK60_H06567"
"137","CAGL0H06721g",1910.12048114612,1.507956547272,0.17253824657919,1.16861195423298e-16,"GWK60_H06655"
"138","CAGL0H07359g",1592.36772224634,1.43817529343949,0.175708615540452,1.00972914501913e-14,"GWK60_H07337"
"139","CAGL0H07557g",3998.27652152663,1.06809354358763,0.203818276841552,1.45820968000564e-06,"GWK60_H07535"
"140","CAGL0H07667g",792.258214320491,1.01980994445794,0.197076434213035,2.00844105622855e-06,"GWK60_H07645"
"141","CAGL0H08261g",478.676061388889,2.39868592518916,0.205804823361953,4.00483192174136e-29,"GWK60_H08217"
"142","CAGL0H08844g",11708.3656470487,1.29662750493275,0.307235185196703,0.000140865130333052,"GWK60_H08811"
"143","CAGL0H09460g",398.599563717419,1.70785308901371,0.204200973242152,2.5170004157795e-15,"GWK60_H09427"
"144","CAGL0H10010g",724.13145105018,2.23182437580726,0.201419287579022,2.11086233949048e-26,"GWK60_H09955"
"145","CAGL0H10202g",7576.08672851246,1.03093343515422,0.180742894871407,1.30870548819924e-07,"GWK60_H10153"
"146","CAGL0H10208g",61.2242597122903,1.07508766860939,0.397491497150709,0.01942453781973,"GWK60_H10175"
"147","CAGL0I00220g",39.4314467419167,1.06422694018663,0.445226248898137,0.0413101592512872,"GWK60_L00033"
"148","CAGL0I00836g",1673.76196240528,1.12721971417843,0.194590993049142,8.02319691937753e-08,"GWK60_L00649"
"149","CAGL0I01012g",982.989914659207,1.42493252282185,0.189363670582017,1.38339533891085e-12,"GWK60_L00825"
"150","CAGL0I01276g",345.427347753215,1.32158468628346,0.406145118499956,0.0042913130753058,"GWK60_L01089"
"151","CAGL0I01298g",249.92862903986,1.81248114371897,0.331792533854352,4.72359015599333e-07,"GWK60_L01111"
"152","CAGL0I01320g",1073.80749096781,1.25414168404813,0.343063549998412,0.00116610577098863,"GWK60_L01133"
"153","CAGL0I02046g",673.165172709332,1.1824901539239,0.216421155839566,4.70269862164679e-07,"GWK60_L01837"
"154","CAGL0I02134g",917.41428225253,1.39531838102606,0.175124855580158,5.19319568875767e-14,"GWK60_L01925"
"155","CAGL0I02970g",7128.84412142804,1.11109837367298,0.15555634193054,1.99128116011758e-11,"GWK60_L02717"
"156","CAGL0I04554g",7169.94352079883,1.1344453231985,0.200273583399829,1.6260977862973e-07,"GWK60_L04301"
