"","gene","baseMean","log2FC","stderror","padj","gene_id_cbs138"
"233","GWK60_J00275",2122.1208275603,-1.35293210156465,0.172273135520951,4.68819707639505e-14,"CAGL0J00385g"
"234","GWK60_J00319",204.880938684467,-1.98240669057438,0.419414327772642,9.20597422466992e-06,"CAGL0J00429g"
"235","GWK60_J00363",2253.47628921421,-1.94024318484965,0.172035121730425,9.78108211445091e-28,"CAGL0J00473g"
"236","GWK60_J00627",54409.2502569938,-1.36892659248759,0.124567673344279,1.972731673754e-26,"CAGL0J00737g"
"237","GWK60_J00759",2360.26484602488,-1.04574320688438,0.162372952504043,8.26183376068746e-10,"CAGL0J00869g"
"238","GWK60_J00847",4143.7866120182,-1.19946650534614,0.168732569681705,1.02368565232049e-11,"CAGL0J00957g"
"239","GWK60_J00935",340.463317773586,-2.6539164566698,0.248652628624281,5.47079729830352e-25,"CAGL0J01023g"
"240","GWK60_J00957",2040.2084612728,-2.12815277261067,0.198657519236539,3.68717062400152e-25,"CAGL0J01045g"
"241","GWK60_J01177",6223.52965448819,-1.27387243884174,0.166593071531072,2.21313575820141e-13,"CAGL0J01265g"
"242","GWK60_J01705",9505.25867486278,-1.74301407106073,0.175379839564734,8.13951122166918e-22,"CAGL0J01848g"
"243","GWK60_J02057",1703.82627960734,-1.3513392868981,0.169395147358424,1.83131038106149e-14,"CAGL0J02222g"
"244","GWK60_J02211",1215.20572412143,-1.48344636655394,0.17781458911592,1.00579759801114e-15,"CAGL0J02376g"
"245","GWK60_J02629",4377.1296248866,-1.81590116580203,0.162341682245782,2.48355406093073e-27,"CAGL0J02816g"
"246","GWK60_J02761",9339.66442981989,-1.29233305304438,0.15264840232326,3.67971203605859e-16,"CAGL0J02948g"
"247","GWK60_J02937",5450.04593881061,-1.49715103607731,0.146558099154407,5.33372665638409e-23,"CAGL0J03146g"
"248","GWK60_J03025",54474.6398458157,-1.33256736531069,0.118203156553709,1.00930856004954e-27,"CAGL0J03234g"
"249","GWK60_J03157",2207.26064820395,-1.00942442869725,0.130136392471919,9.83537400478465e-14,"CAGL0J03344g"
"250","GWK60_J03289",3658.68710683346,-1.62970319870221,0.179579320754783,2.20949308412516e-18,"CAGL0J03476g"
"251","GWK60_J03883",4022.16357836367,-1.17091592051924,0.127560217265497,8.92793989671535e-19,"CAGL0J04070g"
"252","GWK60_J04389",1514.82147376437,-1.63602306595635,0.16485103103753,9.33951495176736e-22,"CAGL0J04576g"
"253","GWK60_J04741",2243.05371650302,-1.76064485106841,0.168677607500153,5.88477346390099e-24,"CAGL0J04928g"
"254","GWK60_J05181",336.663228899195,-2.97479177580886,0.838682701192657,0.00107627720817004,"CAGL0J05390g"
"255","GWK60_J05203",2583.87981277743,-1.04414273234709,0.134722093216044,1.03152634234546e-13,"CAGL0J05412g"
"256","GWK60_J05775",1925.52523406171,-1.40465417602713,0.182721748493648,1.65114558897148e-13,"CAGL0J05984g"
"257","GWK60_J05797",2081.24298321517,-1.0556181903272,0.138609405881184,2.7827453380308e-13,"CAGL0J06006g"
"258","GWK60_J05841",1917.51837909068,-1.35462491967504,0.173971352072955,7.80572484990037e-14,"CAGL0J06050g"
"259","GWK60_J06193",13633.1429332537,-2.62029451737274,0.220864488450503,1.44709515365286e-30,"CAGL0J06374g"
"260","GWK60_J06347",941.753798814094,-1.05719300229095,0.14973843261079,1.42582379240495e-11,"CAGL0J06512g"
"261","GWK60_J07073",90195.3061172115,-1.03349858996156,0.131628121180317,4.73345900946197e-14,"CAGL0J07238g"
"262","GWK60_J07513",11262.197137214,-1.04532545412967,0.125711427078443,1.241210582715e-15,"CAGL0J07678g"
"263","GWK60_J07601",3406.29557604441,-1.34539197712337,0.163286110141345,2.29773365245064e-15,"CAGL0J07766g"
"264","GWK60_J08635",770.957663532635,-1.27830125888942,0.151335865086687,4.30566644246723e-16,"CAGL0J08822g"
"265","GWK60_J08899",32725.8308651621,-1.10641009690308,0.111510735158268,9.50022220134591e-22,"CAGL0J09086g"
"266","GWK60_J09273",755.776770937181,-1.0467644309981,0.211841001956231,3.38525318722624e-06,"CAGL0J09460g"
"267","GWK60_J09427",4819.5178786968,-1.19629051691562,0.131623884006598,1.97957006087195e-18,"CAGL0J09614g"
"268","GWK60_J09559",2898.69280329269,-1.40011926039909,0.154203668741005,2.12678345318725e-18,"CAGL0J09746g"
"269","GWK60_J09779",5469.79756761184,-1.29527505286939,0.148484570094703,4.41971276193304e-17,"CAGL0J09966g"
"270","GWK60_J09845",3105.73441438417,-1.60381218809296,0.182087938657493,2.2026529227722e-17,"CAGL0J10032g"
"271","GWK60_J09955",36774.9120451067,-1.65142407641251,0.164511481054166,3.05723123164379e-22,"CAGL0J10164g"
"272","GWK60_J10065",3961.82178425932,-1.76669986294986,0.154666935914967,2.03311997251332e-28,"CAGL0J10252g"
"273","GWK60_J10197",238285.895430842,-1.09688673393552,0.170342789094603,8.31023004686706e-10,"CAGL0J10384g"
"274","GWK60_J10593",15160.9752167373,-1.11096146802268,0.146192475701603,3.1103259085696e-13,"CAGL0J10802g"
"275","GWK60_J10681",10366.806827801,-1.46531507384485,0.160698966041931,1.53501070900234e-18,"CAGL0J10890g"
"276","GWK60_J10703",2573.3432341461,-1.64154929260495,0.17238605364163,3.98521557667146e-20,"CAGL0J10912g"
"277","GWK60_J10857",3548.53352414968,-1.807049103764,0.177073320404495,5.89678677254805e-23,"CAGL0J11066g"
"278","GWK60_J10945",6065.02878256411,-1.52201920865348,0.215367776773618,1.36220750345947e-11,"CAGL0J11154g"
"279","GWK60_J11077",2055.00977903675,-1.20097212034462,0.149740473848675,1.31395720749699e-14,"CAGL0J11286g"
"280","GWK60_J11253",329.588914284835,-1.59708542696521,0.330209335213094,5.54413589906386e-06,"CAGL0J11462g"
"281","GWK60_J11429",2036.50871471143,-1.44143537005097,0.143887944508848,3.72381096928126e-22,"CAGL0J11638g"
"282","GWK60_J11583",692.996476696611,-1.49498688607183,0.17235063502392,6.6718094046172e-17,"CAGL0J11792g"
"283","GWK60_K00319",1120.00582062666,-1.15232318572803,0.178007505240202,6.7115951112319e-10,"CAGL0K00473g"
"284","GWK60_K00451",226.170269471052,-1.59733373709429,0.251571751625946,1.45591195867126e-09,"CAGL0K00605g"
"285","GWK60_K00605",2435.9740602767,-1.40166473486796,0.163926394454688,1.83157223549636e-16,"CAGL0K00759g"
"286","GWK60_K01001",3769.68826746092,-1.04683287419654,0.193428444094067,3.1549806060768e-07,"CAGL0K01155g"
"287","GWK60_K01397",2632.14337281633,-1.45518901435427,0.18301500125284,2.24833590578613e-14,"CAGL0K01551g"
"288","GWK60_K01705",6752.78555818506,-1.8205810606122,0.156558142095721,2.08125108365679e-29,"CAGL0K01859g"
"289","GWK60_K01837",3760.68597802599,-1.4560255057522,0.148191550687849,2.38851074121173e-21,"CAGL0K01991g"
"290","GWK60_K02057",2688.19201971921,-1.51395792006097,0.197567302695003,1.96834854707309e-13,"CAGL0K02211g"
"291","GWK60_K02079",3527.66267918482,-1.49304747330258,0.160795892170115,3.47132653124024e-19,"CAGL0K02233g"
"292","GWK60_K02233",2296.22698488147,-1.3786146280549,0.162934593828587,3.82783796289773e-16,"CAGL0K02387g"
"293","GWK60_K02783",2793.52425868472,-1.05410276477176,0.137679793982874,2.06693558782109e-13,"CAGL0K02937g"
"294","GWK60_K02981",31914.949063568,-2.39521124054386,0.228413735086773,3.70759878244558e-24,"CAGL0K03135g"
"295","GWK60_K03663",3756.27108033376,-1.44446250668224,0.214920723622366,1.37388730998361e-10,"CAGL0K03795g"
"296","GWK60_K03729",3788.82707329794,-1.10052523376999,0.150828161459546,2.75452063731516e-12,"CAGL0K03861g"
"297","GWK60_K04367",27683.5246367723,-1.16217270170434,0.154323611793578,5.17501718282314e-13,"CAGL0K04499g"
"298","GWK60_K05181",31623.4120877929,-1.36567882389816,0.107872382296923,9.89741949875043e-35,"CAGL0K05357g"
"299","GWK60_K05973",62871.3844240267,-1.34131225912006,0.122029726013208,1.94089246364153e-26,"CAGL0K06149g"
"300","GWK60_K06039",799.408564188349,-1.26646798985217,0.250210537841498,1.90704873965899e-06,"CAGL0K06215g"
"301","GWK60_K06083",5192.6410106475,-1.86011337111836,0.147950180211651,2.84410469040167e-34,"CAGL0K06259g"
"302","GWK60_K06303",1566.7807207927,-1.62853885899119,0.175366999706721,3.4497505100982e-19,"CAGL0K06457g"
"303","GWK60_K06633",7404.13081631925,-1.23191544137457,0.144495090086871,2.23394940533861e-16,"CAGL0K06787g"
"304","GWK60_K07183",1102.4378194785,-1.99832462694488,0.228310653558882,3.50710046516686e-17,"CAGL0K07337g"
"305","GWK60_K07469",8009.00565657755,-1.06593300574013,0.137986053619923,1.25160011796947e-13,"CAGL0K07656g"
"306","GWK60_K08173",1941.96900797375,-1.99375897841638,0.219487865635428,2.05749543176677e-18,"CAGL0K08360g"
"307","GWK60_K08195",51901.1887488069,-1.52851632094834,0.146028897336016,4.47199071716804e-24,"CAGL0K08382g"
"308","GWK60_K08437",144.862799658137,-1.19469754828105,0.344904286172785,0.0014292807352694,"CAGL0K08624g"
"309","GWK60_K08701",4850.0107991721,-1.03822659216415,0.120504152566581,1.07336790644327e-16,"CAGL0K08888g"
"310","GWK60_K09075",2322.20253718938,-1.99009401895218,0.185914673325496,3.97127455341487e-25,"CAGL0K09284g"
"311","GWK60_K09251",2250.83636846323,-1.68153457943948,0.162796917114042,1.71449622529842e-23,"CAGL0K09460g"
"312","GWK60_K09405",3784.57880680545,-1.02077869478973,0.150947613496478,1.05035274709439e-10,"CAGL0K09614g"
"313","GWK60_K09713",7987.8369918455,-1.16637168942583,0.150013708335463,8.52219642510642e-14,"CAGL0K09922g"
"314","GWK60_K10549",20190.0162575117,-1.09818992965752,0.151686496993175,4.10250498690901e-12,"CAGL0K10780g"
"315","GWK60_K10681",47918.3218945945,-1.27876378589758,0.112762065793263,4.92422290184598e-28,"CAGL0K10906g"
"316","GWK60_K12551",3745.81313360442,-1.42108813930983,0.186364502303852,2.59502085332763e-13,"CAGL0K12804g"
"317","GWK60_K12573",46205.8499891918,-1.58796074904887,0.211970997876571,6.88501530272201e-13,"CAGL0K12826g"
"318","GWK60_L00363",919.00685627947,-1.34838107187851,0.153813715175712,3.13686674501266e-17,"CAGL0I00550g"
"319","GWK60_L00605",68145.5514004131,-1.548557527583,0.123993453654263,7.7333066369463e-34,"CAGL0I00792g"
"320","GWK60_L00627",77301.4802132777,-1.35218536174593,0.140929150043115,2.06631284503473e-20,"CAGL0I00814g"
"321","GWK60_L00891",2065.89056090238,-1.62178002876684,0.521327782469982,0.00445275211213486,"CAGL0I01078g"
"322","GWK60_L00979",1423.07212856218,-1.24954293956358,0.164157848097279,2.8457923911851e-13,"CAGL0I01166g"
"323","GWK60_L01111",405.985124713467,-1.06212316603513,0.29461240486057,0.000879288233091002,"CAGL0I01298g"
"324","GWK60_L01155",2295.53131885642,-1.42899204221293,0.165243569775365,8.32766833233602e-17,"CAGL0I01342g"
"325","GWK60_L01419",1845.78483615161,-1.57048893839455,0.138977925680722,7.69257001963595e-28,"CAGL0I01606g"
"326","GWK60_L01617",1511.00677039146,-1.27614637837288,0.16190461002402,3.78677229525713e-14,"CAGL0I01826g"
"327","GWK60_L01705",847.950850218188,-1.69551261104868,0.200547734537114,4.0445120486454e-16,"CAGL0I01914g"
"328","GWK60_L02145",2079.76838549325,-1.27266055521777,0.154944712640441,2.814775717839e-15,"CAGL0I02354g"
"329","GWK60_L02167",282.69652334413,-1.24040442684252,0.266265270187268,1.25804531435017e-05,"CAGL0I02376g"
"330","GWK60_L02189",3205.97916822777,-1.63332985882626,0.156406728453712,5.6648233814017e-24,"CAGL0I02398g"
"331","GWK60_L02673",3638.63426219835,-1.25680165812598,0.145856319645752,1.06701058620433e-16,"CAGL0I02926g"
"332","GWK60_L02959",11067.4230444649,-1.59249192818049,0.144006599850725,9.57881425694102e-27,"CAGL0I03234g"
"333","GWK60_L03069",639.809659772394,-1.06678220824878,0.163453201210522,4.80634548681449e-10,"CAGL0I03344g"
"334","GWK60_L03311",34.777494844486,-1.61400395840197,0.519140461529043,0.00447839293061873,"CAGL0I03586g"
"335","GWK60_L03333",3390.43717148591,-1.58258884637279,0.193049480991577,3.20247348650554e-15,"CAGL0I03608g"
"336","GWK60_L03355",1478.26993856664,-1.02177372596495,0.160692242802002,1.37615044050396e-09,"CAGL0I03630g"
"337","GWK60_L03971",1906.3204068077,-1.25642243975938,0.209846719175595,1.29369071544832e-08,"CAGL0I04246g"
"338","GWK60_L04103",13704.9252157265,-1.50824604285892,0.161988562459912,2.75493957688714e-19,"CAGL0I04356g"
"339","GWK60_L04477",6524.09782586764,-1.36148613317836,0.13774868959975,1.38406845272005e-21,"CAGL0I04730g"
"340","GWK60_L05423",3176.73525767187,-2.12748308246484,0.191741776927035,6.38869954920759e-27,"CAGL0L01551g"
"341","GWK60_L05709",70.9188053781786,-1.32715597037138,0.519737743058037,0.0215592591082414,"CAGL0H04279g"
"342","GWK60_L06369",13377.0234946989,-1.68878428215098,0.423407813280143,0.000210111276340037,"CAGL0L02475g"
"343","GWK60_L07029",96020.0866247633,-1.1455378591664,0.137129516293811,9.18535830897466e-16,"CAGL0L08118g"
"344","GWK60_L07051",36885.3796600233,-1.25016219580821,0.134751865183938,3.70437472696608e-19,"CAGL0K04587g"
"345","GWK60_L07073",57249.0641330978,-1.18443658237579,0.113097342460438,4.24928536716392e-24,"CAGL0L08110g"
"346","GWK60_L07205",184.504876074764,-1.79561381406373,0.256809070011479,2.2518724351705e-11,"CAGL0L08008g"
"347","GWK60_L07403",1977.33183238302,-1.09594779617992,0.161860152203433,9.92018431530212e-11,"CAGL0L07832g"
"348","GWK60_L07513",123873.438969105,-1.08457110700714,0.162056094286961,1.65862423964669e-10,"CAGL0L07722g"
"349","GWK60_L07557",1167.70486384481,-1.91234653548632,0.17357131827132,1.48147576908762e-26,"CAGL0L07678g"
"350","GWK60_L07755",720.24952300256,-1.09625560443558,0.18692251236329,2.59555500672884e-08,"CAGL0L07458g"
"351","GWK60_L07843",92.6017107501079,-1.38919852655017,0.426207294710449,0.00279558401054474,"CAGL0L07370g"
"352","GWK60_L08327",62384.445861294,-1.13034419729887,0.105297095335318,2.97288459067002e-25,"CAGL0L06886g"
"353","GWK60_L08459",9606.40703510736,-1.01275134605861,0.147123722918472,4.68245428623512e-11,"CAGL0L06754g"
"354","GWK60_L08789",63764.6623882267,-1.01817692727009,0.114528265627034,1.10493265357665e-17,"CAGL0L06424g"
"355","GWK60_L08921",2153.29760867936,-1.92536590516377,0.151975853279641,9.02568750599602e-35,"CAGL0L06314g"
"356","GWK60_L09427",35.5336764363854,-2.16131037767749,0.555678225113995,0.000308544998846113,"CAGL0L05786g"
"357","GWK60_L09669",1040.92907982723,-1.10910356024645,0.155580158328749,8.88990538582123e-12,"CAGL0L05566g"
"358","GWK60_L09735",1673.35872142242,-1.71518934291024,0.161232418182925,7.86510582818996e-25,"CAGL0L05500g"
"359","GWK60_L10021",4633.68295483702,-1.32857618602633,0.216834612008544,5.65577459774795e-09,"CAGL0L05170g"
"360","GWK60_L10241",3470.33129883555,-2.08226878351746,0.178931044899124,1.93664243500351e-29,"CAGL0L04950g"
"361","GWK60_L10263",861.76319193539,-1.32457811126884,0.149667831624972,1.53553042643318e-17,"CAGL0L04928g"
"362","GWK60_L10351",53421.6050561463,-2.00981388841661,0.167285467050814,2.52392044517957e-31,"CAGL0L04840g"
"363","GWK60_L10703",16587.3390837831,-1.75686199360373,0.154480941691859,3.50885139237993e-28,"CAGL0L04510g"
"364","GWK60_L10857",1632.22895649044,-1.63067610399947,0.179869840633771,2.3874931383198e-18,"CAGL0L04356g"
"365","GWK60_L11143",1038.11906834692,-1.07522504049148,0.139851468428505,1.64249808227753e-13,"CAGL0L04092g"
"366","GWK60_L11209",2496.36346004876,-1.3989692667949,0.145905403378436,2.19242367992686e-20,"CAGL0L04026g"
"367","GWK60_L11363",1406.20004886088,-1.2406281096298,0.187538790246734,2.71408323240341e-10,"CAGL0L03872g"
"368","GWK60_L11385",26663.5365731497,-1.51599661151333,0.378575575517876,0.000197403219013809,"CAGL0L03846g"
"369","GWK60_L11429",3096.24988084401,-1.76791450384164,0.165716347085904,5.72130892910766e-25,"CAGL0L03806g"
"370","GWK60_L11935",2570.2132898024,-1.17625421355661,0.140724408904306,8.86086501628706e-16,"CAGL0L03289g"
"371","GWK60_L12177",1590.99521589723,-1.54414749078241,0.179187156522821,1.06701058620433e-16,"CAGL0L03047g"
"372","GWK60_L12199",1705.03723000097,-1.21716634767486,0.198584187968778,5.60262997787904e-09,"CAGL0L03025g"
"373","GWK60_L12221",1463.74084481148,-1.13670579366085,0.12843183304875,1.53332314661755e-17,"CAGL0L03003g"
"374","GWK60_L12331",1036.36045217965,-1.37190835022215,0.168733387804206,5.49214124892366e-15,"CAGL0L02893g"
"375","GWK60_L12353",5926.8656414702,-1.85148096826207,0.176328525022271,3.22328552789966e-24,"CAGL0L02871g"
"376","GWK60_L12375",2598.64473950034,-1.3053992735874,0.157823614271667,1.76990369701964e-15,"CAGL0L02849g"
"377","GWK60_L12441",9159.94604099794,-1.28423284448732,0.144883808002345,1.38042160631016e-17,"CAGL0L02799g"
"378","GWK60_L12771",5179.90397447236,-1.22600891348231,0.151670588024559,8.00383323218702e-15,"CAGL0L08756g"
"379","GWK60_L13673",1965.47345748536,-1.58453979550482,0.180806536227331,3.19956170026964e-17,"CAGL0L09669g"
"380","GWK60_L14135",353.642182289869,-3.02790751757143,0.317741962131168,3.74460980558357e-20,"CAGL0L10142g"
"381","GWK60_L14245",333.903025068243,-1.0616718865042,0.257161047147917,0.000120764045358364,"CAGL0L10252g"
"382","GWK60_L14861",3304.80522803842,-2.3164021700893,0.172070620653073,3.80908083489324e-39,"CAGL0L10890g"
"383","GWK60_L14883",3620.63113485074,-1.51233570076075,0.422056324260691,0.000951392694655708,"CAGL0L10912g"
"384","GWK60_L15147",731.008048685097,-1.37224772624801,0.203141420226968,1.09838783722932e-10,"CAGL0L11176g"
"385","GWK60_L15433",64341.7587314276,-1.17859281366125,0.121819676857643,9.7941859914092e-21,"CAGL0L11462g"
"386","GWK60_L15565",1176.47290725487,-1.36305175617184,0.174109911062085,5.63394046229266e-14,"CAGL0L11594g"
"387","GWK60_L15609",4147.82325053766,-1.61695146110148,0.185311706077881,4.34517309738806e-17,"CAGL0L11638g"
"388","GWK60_L15631",2025.69171444706,-2.00211269234814,0.198477749707914,1.9014564910969e-22,"CAGL0L11660g"
"389","GWK60_L16379",1437.75120164334,-1.03966666086592,0.121721425501926,1.96126949914983e-16,"CAGL0L12408g"
"390","GWK60_L16819",1208.75146068454,-1.12802334264722,0.151640057375305,1.00511956067636e-12,"CAGL0L12892g"
"391","GWK60_L17083",336.354140597035,-2.76872521700038,0.242647938148208,2.31014052533624e-28,"CAGL0L13156g"
"392","GWK60_L17281",109.84108788981,-1.63148223601149,0.358625473113827,2.04771386887602e-05,"CAGL0L13354g"
"393","GWK60_M00385",3391.48903286212,-1.01010629082338,0.151890484363379,2.1787745176161e-10,"CAGL0M00484g"
"394","GWK60_M00715",113667.659877229,-1.22783737796695,0.132248199052795,3.49028238578015e-19,"CAGL0M00814g"
"395","GWK60_M00869",2524.58948221377,-1.17937168361886,0.165066783780994,7.98091772120879e-12,"CAGL0M00946g"
"396","GWK60_M00957",1555.88522189322,-1.56932773229549,0.156243028421302,2.8991835444815e-22,"CAGL0M01056g"
"397","GWK60_M01331",3186.51283171394,-1.39208531008096,0.15763685672052,1.81663488604257e-17,"CAGL0M01430g"
"398","GWK60_M02321",5729.57362590319,-1.38215163785778,0.142399276581381,7.31729475896918e-21,"CAGL0M02409g"
"399","GWK60_M02387",79357.9109449909,-1.153342070639,0.123160987354975,1.687364593727e-19,"CAGL0M02497g"
"400","GWK60_M02409",743.074957892802,-1.4379564716527,0.205904392062724,2.37874152892652e-11,"CAGL0M02519g"
"401","GWK60_M02673",1584.72600652078,-1.26428312672243,0.128035886024235,1.51196047366669e-21,"CAGL0M02783g"
"402","GWK60_M02695",3379.71530275747,-1.53568441625866,0.148536259108409,1.55849093771505e-23,"CAGL0M02805g"
"403","GWK60_M03179",1844.98171023405,-1.65261955003163,0.258686217678087,1.14159545302087e-09,"CAGL0M03305g"
"404","GWK60_M03399",23.2406677759089,-1.97857045823014,0.606280879402669,0.00276158995752555,"CAGL0M03487g"
"405","GWK60_M03531",535.831604607939,-1.39053717013352,0.181424935603362,1.94901210100883e-13,"CAGL0M03619g"
"406","GWK60_M03663",1189.19673071951,-1.19179128549459,0.156688897767581,2.96305963759029e-13,"CAGL0M03751g"
"407","GWK60_M03773",71132.6978077825,-1.22594641523541,0.117349203999396,5.45936156298629e-24,"CAGL0M03861g"
"408","GWK60_M03817",3533.22634502168,-1.24708090451489,0.179419035523108,2.98271082820175e-11,"CAGL0M03905g"
"409","GWK60_M03861",680.490154785503,-1.03830593714629,0.17395327239619,1.44215719340702e-08,"CAGL0M03949g"
"410","GWK60_M04191",2711.00142798028,-1.77301437878645,0.18371845703056,1.22246238602444e-20,"CAGL0M04279g"
"411","GWK60_M04653",1352.39041071551,-1.53051431736121,0.205552849782327,9.56690397055224e-13,"CAGL0M04719g"
"412","GWK60_M04763",11130.2715540842,-1.3160190073641,0.181288400211641,3.58661347379151e-12,"CAGL0M04829g"
"413","GWK60_M04807",7444.10833727562,-1.44530805901505,0.151810916179994,4.04714230864799e-20,"CAGL0M04873g"
"414","GWK60_M05137",1366.39566072452,-1.35278665732101,0.178706249046162,3.87150415628757e-13,"CAGL0M05203g"
"415","GWK60_M05731",2187.80080740718,-1.54337844145922,0.15635301217817,1.55464219487976e-21,"CAGL0M05775g"
"416","GWK60_M06259",35817.703938925,-1.07469124652817,0.116554894417412,6.19271690074634e-19,"CAGL0M06303g"
"417","GWK60_M06325",5136.05569637079,-1.07250417149834,0.154377678972371,3.0456126334948e-11,"CAGL0M06369g"
"418","GWK60_M06479",63227.6471604496,-1.29183424948403,0.114590516391896,1.00930856004954e-27,"CAGL0M06523g"
"419","GWK60_M06611",9319.13233349364,-2.02990684761886,0.159664944191596,5.42268107352321e-35,"CAGL0M06655g"
"420","GWK60_M06633",43325.6842572578,-1.13301006972035,0.155112361548912,2.60212769251378e-12,"CAGL0M06677g"
"421","GWK60_M07007",2821.28151643277,-1.09462729060852,0.1845907518225,1.7974421335571e-08,"CAGL0M07029g"
"422","GWK60_M07205",3938.47779614608,-1.17324114214913,0.180956852763225,6.30293341490875e-10,"CAGL0M07227g"
"423","GWK60_M07667",2955.52993137624,-1.1213576252352,0.148141905186927,3.87598017067446e-13,"CAGL0M07678g"
"424","GWK60_M07887",217120.627906487,-1.26645427737624,0.135433879385938,1.90776592248418e-19,"CAGL0M07920g"
"425","GWK60_M08085",34899.3522046382,-1.08778488347019,0.108954313734962,5.18618036616739e-22,"CAGL0M08118g"
"426","GWK60_M08745",2079.04936410587,-1.46216045017809,0.170346353861276,1.40484367303487e-16,"CAGL0M08800g"
"427","GWK60_M09757",1590.16487032049,-1.10163049186103,0.148343215946249,1.09726068122601e-12,"CAGL0M09801g"
"428","GWK60_M09801",5104.91193350876,-1.29212013756706,0.162818032257134,2.51286070115574e-14,"CAGL0M09845g"
"429","GWK60_M10153",2714.80719339507,-2.26254435170059,0.182280395084765,1.98475837094217e-33,"CAGL0M10197g"
"430","GWK60_M10219",30223.8261586047,-1.01306946685563,0.147918442491439,5.90428419986429e-11,"CAGL0M10241g"
"431","GWK60_M10285",349.525585178163,-1.14720966550482,0.174341164790113,3.39513004090917e-10,"CAGL0M10307g"
"432","GWK60_M10483",6269.28050456478,-1.13249610257895,0.139710429463313,6.67693626125403e-15,"CAGL0M10527g"
"433","GWK60_M10637",1170.44850826408,-1.14105915902539,0.193100420693107,2.02459566494431e-08,"CAGL0M10681g"
"434","GWK60_M11011",1772.08988030871,-1.49822423972193,0.179889595978331,1.12696664977414e-15,"CAGL0M11110g"
"435","GWK60_M11055",9351.24412914135,-1.70412955516619,0.180339001930327,7.74089934657904e-20,"CAGL0M11154g"
"436","GWK60_M11561",9716.40489955639,-1.18218347103953,0.185796429698356,1.3432317489601e-09,"CAGL0M11616g"
"437","GWK60_M11781",473.731149776371,-1.26004354169688,0.177246118171622,1.02301511861941e-11,"CAGL0M11836g"
"438","GWK60_M11869",258.100496970684,-1.06023053186301,0.238216302937793,3.15029298514408e-05,"CAGL0M11924g"
"439","GWK60_M12067",6202.88921586492,-1.18202414757916,0.153659993785214,1.59368451311483e-13,"CAGL0M12122g"
"440","GWK60_M12353",52716.6450465184,-1.66272551275261,0.15718958956376,1.4531385806424e-24,"CAGL0M12408g"
"441","GWK60_M12375",32013.4660938292,-1.22181315074823,0.124522971105167,2.71237643239833e-21,"CAGL0M12430g"
"442","GWK60_M12793",17023.3889015894,-1.41988454120241,0.159912382060585,1.2156637006476e-17,"CAGL0M12881g"
"443","GWK60_M13453",3241.00313813087,-2.04815748789437,0.163035235729054,3.16579120304169e-34,"CAGL0M13519g"
