"","gene","baseMean","log2FC","stderror","padj","gene_id_bg2"
"234","CAGL0J00891g",3538.77135820591,-1.21617091942225,0.192523791154516,3.8811973777932e-09,"GWK60_J00781"
"235","CAGL0J00957g",3161.33770996102,-1.42504987245679,0.211831764000746,3.01534809641237e-10,"GWK60_J00847"
"236","CAGL0J01023g",352.166773998188,-1.88811066338981,0.281687065707946,3.49174179799494e-10,"GWK60_J00935"
"237","CAGL0J01045g",1644.08478529828,-1.06955585780163,0.182543283965399,5.55712778723192e-08,"GWK60_J00957"
"238","CAGL0J01265g",6608.34948980718,-1.42754194929553,0.214278152601656,4.52274816168091e-10,"GWK60_J01177"
"239","CAGL0J01848g",6673.68781991443,-1.8101122934106,0.257704847023204,4.35287981937541e-11,"GWK60_J01705"
"240","CAGL0J02222g",1263.75260514462,-1.42670676013083,0.193507556156278,3.96182788939298e-12,"GWK60_J02057"
"241","CAGL0J02376g",977.804549479338,-1.44112250036955,0.19435847124537,2.93236396681221e-12,"GWK60_J02211"
"242","CAGL0J02816g",2980.50209675401,-1.77010256095243,0.223967836084475,8.33649253124272e-14,"GWK60_J02629"
"243","CAGL0J03146g",4644.44840495291,-1.7870787594248,0.191458802193862,7.73180440673478e-19,"GWK60_J02937"
"244","CAGL0J03234g",42909.9890474735,-1.05229763029142,0.26422538054818,0.000355120460237565,"GWK60_J03025"
"245","CAGL0J03476g",2470.4157201575,-1.58422991892531,0.184228101193337,3.71808459791536e-16,"GWK60_J03289"
"246","CAGL0J04070g",3330.60581006088,-1.28530694841153,0.208976217905081,1.06229027186069e-08,"GWK60_J03883"
"247","CAGL0J04576g",810.000749047133,-1.76034568906546,0.242349393345459,8.57232503543853e-12,"GWK60_J04389"
"248","CAGL0J04598g",1680.50123577853,-1.11936030068555,0.246312407794895,3.69562505324766e-05,"GWK60_J04411"
"249","CAGL0J04928g",943.949336760444,-1.10502687178585,0.268185786889505,0.000211330846562506,"GWK60_J04741"
"250","CAGL0J04950g",517.026960854747,-1.42282828575801,0.19647945226485,9.99795963940386e-12,"GWK60_J04763"
"251","CAGL0J05390g",227.72151708634,-2.25070196799874,0.776323043935896,0.0116648576311045,"GWK60_J05181"
"252","CAGL0J05698g",1672.91431810209,-1.1454425887083,0.185068835643757,8.42795214195326e-09,"GWK60_J05489"
"253","CAGL0J05984g",1682.636853813,-1.65407087551339,0.249963905158061,6.00744067951395e-10,"GWK60_J05775"
"254","CAGL0J06050g",540.235602501197,-1.14648677676225,0.293354235091044,0.000470668466874482,"GWK60_J05841"
"255","CAGL0J07436g",2103.42075612445,-1.04080528042565,0.210383418970012,6.02120809432474e-06,"GWK60_J07271"
"256","CAGL0J07700g",126.184521025476,-1.17608152137939,0.312961738085858,0.000804621175268705,"GWK60_J07535"
"257","CAGL0J07766g",2359.91900341107,-1.6416935731672,0.18607099611638,5.93750370714092e-17,"GWK60_J07601"
"258","CAGL0J08822g",672.844592824185,-1.40124844838038,0.210356819879723,4.52923816809561e-10,"GWK60_J08635"
"259","CAGL0J08844g",5008.28620485019,-1.35589464172909,0.181574594611118,2.03675450435588e-12,"GWK60_J08657"
"260","CAGL0J09460g",446.799654199383,-1.4130167864133,0.246121328807794,1.06993916673119e-07,"GWK60_J09273"
"261","CAGL0J09614g",4012.47364600647,-1.1905897176703,0.207271640343815,1.05376132317081e-07,"GWK60_J09427"
"262","CAGL0J09746g",2009.33009174233,-1.4552402479758,0.191627223428454,8.38544642749109e-13,"GWK60_J09559"
"263","CAGL0J10010g",1955.06890544612,-1.33475456173454,0.192322414014241,7.65695474673202e-11,"GWK60_J09823"
"264","CAGL0J10032g",2519.85504240917,-1.60873241104781,0.196667094388731,1.0373631659894e-14,"GWK60_J09845"
"265","CAGL0J10252g",2530.13146453184,-1.73747443251459,0.201547471389196,3.17346681652206e-16,"GWK60_J10065"
"266","CAGL0J10318g",5665.32231582686,-1.07273503454701,0.249187580260515,9.98453321518428e-05,"GWK60_J10131"
"267","CAGL0J10362g",1471.2571588649,-1.01959216434535,0.188509009055853,6.23073373449601e-07,"GWK60_J10175"
"268","CAGL0J10802g",7842.8981268809,-1.28246907061287,0.193807810509321,6.00744067951395e-10,"GWK60_J10593"
"269","CAGL0J10890g",6214.20923904773,-1.54187363053358,0.189522314368312,1.44531156899538e-14,"GWK60_J10681"
"270","CAGL0J10912g",1995.58265511406,-1.59963089906194,0.189323603282874,1.25506571060907e-15,"GWK60_J10703"
"271","CAGL0J11066g",2389.7796862908,-1.95694659900362,0.202841529068327,4.34045745306855e-20,"GWK60_J10857"
"272","CAGL0J11088g",169.622491154347,-1.45430084452966,0.251973606593155,9.05507938567199e-08,"GWK60_J10879"
"273","CAGL0J11132g",4100.03248215164,-1.15555291827807,0.176607845247707,9.57958470527931e-10,"GWK60_J10923"
"274","CAGL0J11154g",1653.88995459229,-1.75598555181583,0.232903622223985,1.24265207272676e-12,"GWK60_J10945"
"275","CAGL0J11286g",1543.70003179571,-1.06964646738912,0.2138881002375,4.65090596359277e-06,"GWK60_J11077"
"276","CAGL0J11462g",79.1165950712005,-1.40188863986157,0.493645302349451,0.0137176793888519,"GWK60_J11253"
"277","CAGL0J11638g",1076.53407920314,-1.72943826792485,0.224964072096547,4.21565381903252e-13,"GWK60_J11429"
"278","CAGL0J11748g",11758.6759263024,-1.37443796935974,0.200030837254472,1.2077947617618e-10,"GWK60_J11539"
"279","CAGL0J11792g",605.043807109643,-1.61199899340959,0.261630305487553,9.94607486432652e-09,"GWK60_J11583"
"280","CAGL0K00605g",445.136764198077,-2.45485226122935,0.256776668406594,9.48385179373336e-20,"GWK60_K00451"
"281","CAGL0K00759g",1582.33007027728,-1.14130565084358,0.265872022717775,0.000104576788917215,"GWK60_K00605"
"282","CAGL0K01155g",2940.32025891496,-1.07268401967261,0.193315265634236,3.01722790010254e-07,"GWK60_K01001"
"283","CAGL0K01551g",1724.0069324647,-1.85308753135571,0.204571556519975,8.49726865568882e-18,"GWK60_K01397"
"284","CAGL0K01859g",4242.2287093416,-1.35950854692457,0.281814602571345,1.07145178046256e-05,"GWK60_K01705"
"285","CAGL0K01991g",2598.381416718,-1.73002691226897,0.235883320980592,5.215805482159e-12,"GWK60_K01837"
"286","CAGL0K02211g",1550.17499918854,-1.74383024631398,0.188199395189813,1.40387023078854e-18,"GWK60_K02057"
"287","CAGL0K02233g",1955.04032408389,-1.31502384617526,0.221901844227189,3.80501837374364e-08,"GWK60_K02079"
"288","CAGL0K02277g",4101.55996193313,-1.03930038751743,0.253330397419217,0.000226781316974264,"GWK60_K02123"
"289","CAGL0K02387g",1036.41920523259,-1.0236871715877,0.257402857294596,0.000362440189703126,"GWK60_K02233"
"290","CAGL0K02431g",1162.05640439491,-1.0473743948727,0.165935255703865,3.9897215114538e-09,"GWK60_K02277"
"291","CAGL0K03795g",2831.22413616408,-1.64246631050175,0.20855800725804,1.03094242114613e-13,"GWK60_K03663"
"292","CAGL0K03861g",2525.36799386128,-1.0904752211134,0.209327642616632,1.6964317607776e-06,"GWK60_K03729"
"293","CAGL0K04499g",11186.9322776587,-1.03935615339216,0.203694848811861,2.84381547585264e-06,"GWK60_K04367"
"294","CAGL0K05555g",2715.51148950389,-1.02517866947822,0.168330338098464,1.49667856133285e-08,"GWK60_K05401"
"295","CAGL0K06215g",766.02323255147,-1.56769908659581,0.178956515684846,9.95394579745871e-17,"GWK60_K06039"
"296","CAGL0K06259g",4120.27830029872,-2.11682794879343,0.315268489546814,3.26056290317797e-10,"GWK60_K06083"
"297","CAGL0K06567g",2722.50210942774,-1.03565109752893,0.302854449739714,0.00258570416682181,"GWK60_K06413"
"298","CAGL0K07007g",431.889304539296,-1.00226535023836,0.290467408113228,0.00233792412728799,"GWK60_K06853"
"299","CAGL0K07337g",309.923765600276,-1.33828064682411,0.31004003908345,9.55051485814797e-05,"GWK60_K07183"
"300","CAGL0K07414g",54314.7494129614,-1.01517520031822,0.292655594438794,0.00220260711273564,"GWK60_K07249"
"301","CAGL0K07458g",2663.05672301988,-1.01508758563864,0.173035013207635,5.33458146059104e-08,"GWK60_K07293"
"302","CAGL0K07634g",415.698317615569,-1.16816237177599,0.308135294494002,0.000717191313753905,"GWK60_K07447"
"303","CAGL0K09042g",1460.51718355305,-1.57141608096291,0.22613162658696,7.27291982335825e-11,"GWK60_K08855"
"304","CAGL0K09284g",1527.34012107626,-1.81834889006513,0.241946312990178,1.47810947204236e-12,"GWK60_K09075"
"305","CAGL0K09416g",1680.76369260484,-1.31243826799094,0.202417336792624,1.390282510528e-09,"GWK60_K09207"
"306","CAGL0K09460g",1612.48369513013,-1.50247903713391,0.159850698123526,4.29778056477747e-19,"GWK60_K09251"
"307","CAGL0K09614g",2614.54737677036,-1.46218581069812,0.240892129746853,1.68633102163857e-08,"GWK60_K09405"
"308","CAGL0K09922g",5381.85926760934,-1.35793923293206,0.265471917236354,2.67292853558068e-06,"GWK60_K09713"
"309","CAGL0K10208g",1472.93018521719,-1.04942797094123,0.165308949338054,3.19637455892453e-09,"GWK60_K09999"
"310","CAGL0K10362g",472.417208313112,-1.04845711150134,0.198253282834859,1.14981169119627e-06,"GWK60_K10153"
"311","CAGL0K10780g",14156.8337444548,-1.26778456288587,0.269487972124402,1.86599102722859e-05,"GWK60_K10549"
"312","CAGL0K11880g",22.9881702499329,-1.33341748855896,0.549380030609641,0.0378841567504995,"GWK60_K11649"
"313","CAGL0K12210g",1144.89563750765,-1.06248988035109,0.266812427820043,0.000355372236920829,"GWK60_K11979"
"314","CAGL0K12804g",1570.71997839376,-1.30050733691623,0.226551738572341,1.071910754803e-07,"GWK60_K12551"
"315","CAGL0K12848g",12270.8006410782,-1.26538594548536,0.172924435942687,5.87935503689464e-12,"GWK60_K12595"
"316","CAGL0L00341g",3036.82976108557,-1.64405447143098,0.170014823282171,3.54916163785229e-20,"GWK60_D00121"
"317","CAGL0L01397g",1280.57640447171,-1.00498020561372,0.197876053518281,3.18966619095388e-06,"GWK60_L05269"
"318","CAGL0L01551g",1388.23142940937,-3.14058814121031,0.226149400484992,3.44548135500071e-41,"GWK60_L05423"
"319","CAGL0L02849g",2075.47843962736,-1.17716468652935,0.223864079632999,1.33238355389752e-06,"GWK60_L12375"
"320","CAGL0L02871g",3743.85235122685,-1.72992264765246,0.223557917149928,2.96419051568874e-13,"GWK60_L12353"
"321","CAGL0L02893g",701.007037730081,-1.21191120140806,0.212160946877289,1.25159089474242e-07,"GWK60_L12331"
"322","CAGL0L03025g",960.856685251109,-1.41370952204415,0.233515764657124,1.8417062097028e-08,"GWK60_L12199"
"323","CAGL0L03047g",1127.78425994687,-1.47693383207594,0.208841044660926,3.17110175105659e-11,"GWK60_L12177"
"324","CAGL0L03740g",3582.99878829607,-1.56295009449753,0.186934190367384,2.55255380980638e-15,"GWK60_L11495"
"325","CAGL0L03806g",2135.37583239739,-1.32303153056535,0.266192125950155,5.4086986738988e-06,"GWK60_L11429"
"326","CAGL0L03846g",26736.0768223641,-1.69594386635228,0.180901950279511,5.33092654513169e-19,"GWK60_L11385"
"327","CAGL0L03872g",697.727692300245,-1.15559149644872,0.198222495730581,6.50708816576467e-08,"GWK60_L11363"
"328","CAGL0L04026g",1278.11091849831,-1.37464978973972,0.194345481603214,3.15734890590365e-11,"GWK60_L11209"
"329","CAGL0L04928g",650.402370985795,-1.00610970412028,0.221303148176924,3.67956890798669e-05,"GWK60_L10263"
"330","CAGL0L04950g",2337.02334344616,-1.86652115378371,0.231235557896744,2.3401677967054e-14,"GWK60_L10241"
"331","CAGL0L05170g",3376.01812809249,-1.08292255763797,0.219365754845871,6.30655751465487e-06,"GWK60_L10021"
"332","CAGL0L05346g",123.53017545238,-1.09851884586473,0.285560953694786,0.000587131717800523,"GWK60_L09889"
"333","CAGL0L05500g",1430.44261766025,-1.34991071500984,0.255957481416868,1.23309802637809e-06,"GWK60_L09735"
"334","CAGL0L05566g",760.754701949882,-1.15541711237335,0.201590487591171,1.12232219515086e-07,"GWK60_L09669"
"335","CAGL0L06314g",1550.98774872996,-1.93153544173382,0.245027811622849,9.76198784035997e-14,"GWK60_L08921"
"336","CAGL0L06424g",30039.50518161,-1.19983836508836,0.194623545100274,9.75192147485811e-09,"GWK60_L08789"
"337","CAGL0L07678g",613.621248895287,-1.74685394268332,0.174556528640211,1.38838344012634e-21,"GWK60_L07557"
"338","CAGL0L07700g",158.26112551685,-1.73335128859816,0.32058940701719,6.28675070887679e-07,"GWK60_L07535"
"339","CAGL0L08008g",85.5384467928616,-1.6092225846703,0.374366610739819,0.000102347360493621,"GWK60_L07205"
"340","CAGL0L08206g",2451.40525638583,-1.10633239263529,0.177946969961555,7.17709546068136e-09,"GWK60_L06941"
"341","CAGL0L08448g",296.835595647013,-1.9892382704556,0.284967943357482,5.84009130075457e-11,"GWK60_L06699"
"342","CAGL0L08756g",2803.10034034458,-1.47808311558255,0.214254596531788,1.01418983653972e-10,"GWK60_L12771"
"343","CAGL0L08976g",2562.9927397276,-1.40107783506089,0.181608815124615,3.46589286347764e-13,"GWK60_L12991"
"344","CAGL0L09669g",1377.20588142145,-1.25946244027771,0.210917399545135,2.95948541099889e-08,"GWK60_L13673"
"345","CAGL0L10142g",62.4455446261332,-2.81476441245659,0.430469761950448,9.82284572583104e-10,"GWK60_L14135"
"346","CAGL0L10252g",226.144782205624,-1.43350338797168,0.294476611530616,8.7237705819999e-06,"GWK60_L14245"
"347","CAGL0L10516g",2491.71570393008,-1.17544250149124,0.223441232740043,1.31864187985843e-06,"GWK60_L14487"
"348","CAGL0L10626g",108.882682635379,-1.21268612894047,0.335657705729624,0.00135475986539419,"GWK60_L14597"
"349","CAGL0L10846g",1566.29458983958,-1.17954977899579,0.157262316702771,1.64019326095859e-12,"GWK60_L14817"
"350","CAGL0L10868g",3829.90815117543,-1.05756578010249,0.178080141053273,3.55090737572007e-08,"GWK60_L14839"
"351","CAGL0L10890g",2490.62958895539,-2.1549620487011,0.163212315094062,2.79773839725568e-37,"GWK60_L14861"
"352","CAGL0L10978g",2968.93606832551,-1.00505955747704,0.222438539428558,4.12648046430222e-05,"GWK60_L14949"
"353","CAGL0L11594g",761.915566442667,-1.08148837852634,0.189449777911799,1.27586451016039e-07,"GWK60_L15565"
"354","CAGL0L11638g",2550.24271081225,-1.74718975383978,0.195211116330785,2.08870426539208e-17,"GWK60_L15609"
"355","CAGL0L13068g",89.5453000794055,-1.17205009976437,0.340234158213599,0.0023837353614754,"GWK60_L16995"
"356","CAGL0L13156g",260.091352402156,-2.37662507366904,0.285597239780978,3.36783911491188e-15,"GWK60_L17083"
"357","CAGL0M00484g",1871.74060581459,-1.15476166121299,0.334175017283064,0.0023004641052922,"GWK60_M00385"
"358","CAGL0M00638g",6367.19667897871,-1.04622189746297,0.182380168305457,1.09226977792718e-07,"GWK60_M00539"
"359","CAGL0M00946g",1637.31984991858,-1.13620703756163,0.167552690127985,2.14624106827805e-10,"GWK60_M00869"
"360","CAGL0M01056g",1444.11643728603,-1.81759545630948,0.200187431681367,7.14962611197213e-18,"GWK60_M00957"
"361","CAGL0M01430g",2434.53499776371,-1.52181543929432,0.201807287559114,1.23591833779219e-12,"GWK60_M01331"
"362","CAGL0M01716g",298.900377538637,-1.06723225597989,0.232351936708493,2.99783409485869e-05,"GWK60_M01617"
"363","CAGL0M02123g",1604.23607572528,-1.2510979524985,0.208331665936661,2.43859863077321e-08,"GWK60_M02035"
"364","CAGL0M02145g",1014.66001533694,-1.19210162723691,0.167369670035763,2.26629555194018e-11,"GWK60_M02057"
"365","CAGL0M02409g",3396.20155648774,-1.34394430448355,0.211044049946257,2.81831203284072e-09,"GWK60_M02321"
"366","CAGL0M02805g",2680.55586652097,-1.33780943349854,0.165529125758054,2.18424505108275e-14,"GWK60_M02695"
"367","CAGL0M03305g",176.331445866163,-3.22802540961568,0.88905090697105,0.0012727719476393,"GWK60_M03179"
"368","CAGL0M03311g",1249.43871006399,-1.08716207660929,0.223456387839452,8.83074153676803e-06,"GWK60_M03201"
"369","CAGL0M03751g",814.699879368096,-1.54265044288987,0.175848434760982,9.00902558181429e-17,"GWK60_M03663"
"370","CAGL0M03773g",6846.36419984843,-1.16988347356076,0.208380234371545,2.12620669114198e-07,"GWK60_M03685"
"371","CAGL0M03905g",2951.31532965819,-1.0766480755277,0.184184291568446,5.99140761418028e-08,"GWK60_M03817"
"372","CAGL0M03949g",565.97460444936,-1.35477622555183,0.242635363868904,2.50411270776795e-07,"GWK60_M03861"
"373","CAGL0M04279g",1685.91065101513,-1.65653819028635,0.223329813635846,2.88739468922892e-12,"GWK60_M04191"
"374","CAGL0M04719g",928.239262549849,-1.4579911636415,0.205002794615148,2.42652250822325e-11,"GWK60_M04653"
"375","CAGL0M04829g",6601.03455291374,-1.44644075599937,0.214023278554782,2.46917240667994e-10,"GWK60_M04763"
"376","CAGL0M05203g",869.29362863265,-1.3051044043996,0.226302667411129,9.26101638034742e-08,"GWK60_M05137"
"377","CAGL0M05599g",3044.83270381211,-1.00811251274479,0.237298228306088,0.000125971723761126,"GWK60_M05555"
"378","CAGL0M05775g",1868.55246118574,-1.49000164987068,0.209661306077251,2.51025823886601e-11,"GWK60_M05731"
"379","CAGL0M06369g",2821.90058447865,-1.15554590272828,0.174799814736521,6.23800992782521e-10,"GWK60_M06325"
"380","CAGL0M06567g",573.857638301514,-1.01896996322597,0.206153507010879,6.13945976314882e-06,"GWK60_M06523"
"381","CAGL0M06655g",3690.58345930431,-1.09001114122654,0.344486832243214,0.00559735412946698,"GWK60_M06611"
"382","CAGL0M06677g",16068.9796323747,-1.37332289470187,0.199274239616799,1.06203199852304e-10,"GWK60_M06633"
"383","CAGL0M07227g",3070.51880969904,-1.29030055176816,0.176570607858802,6.30464235206678e-12,"GWK60_M07205"
"384","CAGL0M07678g",1772.65828844309,-1.28687720398083,0.166471836765588,3.12274318782634e-13,"GWK60_M07667"
"385","CAGL0M07700g",581.035301514073,-1.11122090081076,0.240837974761799,2.73520061386988e-05,"GWK60_M07689"
"386","CAGL0M09086g",1307.10820636591,-1.03244283085203,0.183037052367579,1.85124361190561e-07,"GWK60_M09031"
"387","CAGL0M09779g",8160.9031437988,-1.33266264547837,0.239850251983086,2.89913668515803e-07,"GWK60_M09735"
"388","CAGL0M09801g",994.989857719583,-1.1898508988601,0.192579637960929,8.9984816511443e-09,"GWK60_M09757"
"389","CAGL0M09845g",2420.151436905,-1.3539435238872,0.218447278997474,8.0170350427095e-09,"GWK60_M09801"
"390","CAGL0M10021g",341.443002996019,-1.42963419533757,0.200581324443476,2.19667376227611e-11,"GWK60_M09977"
"391","CAGL0M10197g",1922.71682684784,-1.44438498248945,0.308094796926707,1.99753211929067e-05,"GWK60_M10153"
"392","CAGL0M10219g",331.723827993865,-1.40835396310596,0.302155225698814,2.24367160984424e-05,"GWK60_M10175"
"393","CAGL0M10307g",230.678537079964,-1.04608251506951,0.262860234888097,0.000358825629914759,"GWK60_M10285"
"394","CAGL0M10681g",941.703274105102,-1.3026123260374,0.198628396831946,8.71984023309635e-10,"GWK60_M10637"
"395","CAGL0M11066g",214.198513539879,-1.19071482684322,0.282525743088719,0.000144350763800158,"GWK60_M10945"
"396","CAGL0M11110g",1055.13550240785,-1.49953760653675,0.210846882847859,2.42652250822325e-11,"GWK60_M11011"
"397","CAGL0M11154g",6120.29357717232,-1.70698755968989,0.212903465211348,3.52640954480684e-14,"GWK60_M11055"
"398","CAGL0M11286g",422.53773564696,-1.05148474762226,0.207597465496047,3.40144232352702e-06,"GWK60_M11209"
"399","CAGL0M11616g",6455.03960541851,-1.296109644396,0.28099519555213,2.75000200579806e-05,"GWK60_M11561"
"400","CAGL0M12122g",3769.88471067538,-1.22443474899802,0.190300499701226,1.90000321524202e-09,"GWK60_M12067"
"401","CAGL0M12430g",18629.0953281343,-1.36713751082329,0.182141099211815,1.58210683268023e-12,"GWK60_M12375"
"402","CAGL0M12881g",10260.0819334015,-1.42703244084426,0.197935345388064,1.2486322800178e-11,"GWK60_M12793"
"403","CAGL0M13519g",2300.76383074928,-1.65895683059915,0.237137729329038,5.28311611297968e-11,"GWK60_M13453"
"404","CAGL0M13893g",1992.83702033135,-1.00118511786037,0.221300996177854,4.02714554315732e-05,"GWK60_M13827"
"405","CAGL0M13915g",2481.88879507634,-1.01918661445421,0.18791693031809,5.77865553736447e-07,"GWK60_M13849"
